"Name of restaurant","City","Country Code","Day of week","Start Time Hour","Start Time Minute","End time Hour","End Time Minute"
"Rina's Pizzeria & Cafe","Boston","US","0.0","11","00","23","00"
"Rina's Pizzeria & Cafe","Boston","US","0.0","11","00","23","00"
"Rina's Pizzeria & Cafe","Boston","US","0.0","11","00","23","00"
"Rincon Tropical","Detroit","US","0.0","12","00","20","00"
"Rincon Tropical","Detroit","US","0.0","11","00","20","00"
"Rincon Tropical","Detroit","US","0.0","11","00","20","00"
"Rincon Tropical","Detroit","US","0.0","11","00","20","00"
"Rincon Tropical","Detroit","US","0.0","11","00","21","00"
"Rincon Tropical","Detroit","US","0.0","12","00","21","00"
"Rincon Tropical","Detroit","US","0.0","12","00","20","00"
"Ringolevio","Brooklyn","US","0.0","18","00","23","00"
"Ringolevio","Brooklyn","US","0.0","18","00","23","00"
"Ringolevio","Brooklyn","US","0.0","18","00","23","00"
"Ringolevio","Brooklyn","US","0.0","18","00","23","00"
"Ringolevio","Brooklyn","US","0.0","18","00","00","00"
"Ringolevio","Brooklyn","US","0.0","11","00","16","00"
"Ringolevio","Brooklyn","US","0.0","18","00","00","00"
"Ringolevio","Brooklyn","US","0.0","11","00","16","00"
"Ringolevio","Brooklyn","US","0.0","18","00","00","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rinkoff Bakeries","London","GB","0.0","08","00","17","00"
"Rino's Place","Boston","US","0.0","16","00","21","00"
"Rino's Place","Boston","US","0.0","11","00","21","00"
"Rino's Place","Boston","US","0.0","11","00","21","00"
"Rino's Place","Boston","US","0.0","11","00","21","00"
"Rino's Place","Boston","US","0.0","11","00","22","00"
"Rino's Place","Boston","US","0.0","15","00","22","00"
"Rioja","Denver","US","0.0","17","00","22","00"
"Rioja","Denver","US","0.0","17","00","22","00"
"Rioja","Denver","US","0.0","11","30","14","30"
"Rioja","Denver","US","0.0","17","00","22","00"
"Rioja","Denver","US","0.0","11","30","14","30"
"Rioja","Denver","US","0.0","17","00","22","00"
"Rioja","Denver","US","0.0","11","30","14","30"
"Rioja","Denver","US","0.0","17","00","23","00"
"Rioja","Denver","US","0.0","10","00","14","30"
"Rioja","Denver","US","0.0","17","00","23","00"
"Rioja","Denver","US","0.0","10","00","14","30"
"Rioja","Denver","US","0.0","17","00","22","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rise & Shine Biscuit Kitchen and Cafe","Denver","US","0.0","07","00","20","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Rishi's Indian Aroma","Glasgow","GB","0.0","12","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","23","00"
"Ristorante Lucia","Boston","US","0.0","11","00","22","00"
"Ristorante Saraceno","Boston","US","0.0","06","30","21","00"
"Ristorante Saraceno","Boston","US","0.0","06","30","22","00"
"Ristorante Saraceno","Boston","US","0.0","06","30","21","00"
"Ristorante Saraceno","Boston","US","0.0","07","00","17","30"
"Ristorante Saraceno","Boston","US","0.0","08","00","21","30"
"Ristorante Saraceno","Boston","US","0.0","07","30","21","00"
"Ristorante Saraceno","Boston","US","0.0","07","30","19","00"
"Ristretto Cafe","Perth","AU","0.0","07","00","16","00"
"Ristretto Cafe","Perth","AU","0.0","07","00","16","00"
"Ristretto Cafe","Perth","AU","0.0","07","00","16","00"
"Ristretto Cafe","Perth","AU","0.0","07","00","16","00"
"Ristretto Cafe","Perth","AU","0.0","07","00","16","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","21","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","21","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","21","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","21","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","22","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","22","00"
"Rita's Mexican Food","Phoenix","US","0.0","09","00","21","00"
"Riva's Italian Restaurant","Houston","US","0.0","11","00","14","00"
"Riva's Italian Restaurant","Houston","US","0.0","17","00","22","00"
"Riva's Italian Restaurant","Houston","US","0.0","11","00","14","00"
"Riva's Italian Restaurant","Houston","US","0.0","17","00","22","00"
"Riva's Italian Restaurant","Houston","US","0.0","11","00","14","00"
"Riva's Italian Restaurant","Houston","US","0.0","17","00","22","00"
"Riva's Italian Restaurant","Houston","US","0.0","11","00","14","00"
"Riva's Italian Restaurant","Houston","US","0.0","17","00","22","00"
"Riva's Italian Restaurant","Houston","US","0.0","11","00","14","00"
"Riva's Italian Restaurant","Houston","US","0.0","17","00","22","00"
"Riva's Italian Restaurant","Houston","US","0.0","17","00","22","00"
"Riva's Italian Restaurant","Houston","US","0.0","11","00","14","00"
"Riva's Italian Restaurant","Houston","US","0.0","18","00","21","00"
"River Quay Dining Precinct","Brisbane","AU","none","none","none","none","none"
"River Quay Dining Precinct","Brisbane","AU","none","none","none","none","none"
"River Quay Dining Precinct","Brisbane","AU","none","none","none","none","none"
"River Quay Dining Precinct","Brisbane","AU","none","none","none","none","none"
"River Roast","Chicago","US","0.0","11","30","22","00"
"River Roast","Chicago","US","0.0","11","30","22","00"
"River Roast","Chicago","US","0.0","11","30","22","00"
"River Roast","Chicago","US","0.0","11","30","22","00"
"River Roast","Chicago","US","0.0","11","30","23","00"
"River Roast","Chicago","US","0.0","11","00","23","00"
"River Roast","Chicago","US","0.0","11","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","11","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","11","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","11","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","11","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","11","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","09","00","21","00"
"River Valley Farmer's Table","Chicago","US","0.0","09","00","21","00"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverbar & Kitchen","Brisbane","AU","0.0","07","00","23","30"
"Riverland Bar","Melbourne","AU","0.0","08","00","23","00"
"Riverland Bar","Melbourne","AU","0.0","08","00","23","00"
"Riverland Bar","Melbourne","AU","0.0","08","00","23","00"
"Riverland Bar","Melbourne","AU","0.0","08","00","23","00"
"Riverland Bar","Melbourne","AU","0.0","08","00","01","00"
"Riverland Bar","Melbourne","AU","0.0","08","00","01","00"
"Riverland Bar","Melbourne","AU","0.0","08","00","23","00"
"River's Edge Grille","Detroit","US","0.0","11","00","21","00"
"River's Edge Grille","Detroit","US","0.0","11","00","21","00"
"River's Edge Grille","Detroit","US","0.0","11","00","21","00"
"River's Edge Grille","Detroit","US","0.0","11","00","21","00"
"River's Edge Grille","Detroit","US","0.0","11","00","23","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","15","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","15","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","22","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","22","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","22","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","22","00"
"Riverside Bar and Restaurant","Perth","AU","0.0","08","00","22","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","08","00","03","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","08","00","03","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","08","00","03","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","08","00","03","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","08","00","04","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","09","00","04","00"
"Rí Rá Irish Pub","Las Vegas","US","0.0","09","00","03","00"
"RJ Grunts","Chicago","US","0.0","11","30","00","00"
"RJ Grunts","Chicago","US","0.0","11","30","00","00"
"RJ Grunts","Chicago","US","0.0","11","30","00","00"
"RJ Grunts","Chicago","US","0.0","11","30","00","00"
"RJ Grunts","Chicago","US","0.0","11","30","00","00"
"RJ Grunts","Chicago","US","0.0","10","00","00","00"
"RJ Grunts","Chicago","US","0.0","10","00","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RMB Cafe","Melbourne","AU","0.0","07","30","21","00"
"RN74","Seattle","US","0.0","11","30","14","00"
"RN74","Seattle","US","0.0","15","00","22","00"
"RN74","Seattle","US","0.0","11","30","14","00"
"RN74","Seattle","US","0.0","15","00","22","00"
"RN74","Seattle","US","0.0","11","30","14","00"
"RN74","Seattle","US","0.0","15","00","22","00"
"RN74","Seattle","US","0.0","11","30","14","00"
"RN74","Seattle","US","0.0","15","00","22","00"
"RN74","Seattle","US","0.0","11","30","14","00"
"RN74","Seattle","US","0.0","15","00","22","30"
"RN74","Seattle","US","0.0","16","00","22","30"
"Ro Cafe","San Francisco","US","0.0","07","00","17","30"
"Ro Cafe","San Francisco","US","0.0","07","00","17","30"
"Ro Cafe","San Francisco","US","0.0","07","00","17","30"
"Ro Cafe","San Francisco","US","0.0","07","00","17","30"
"Ro Cafe","San Francisco","US","0.0","07","00","17","30"
"Ro Cafe","San Francisco","US","0.0","07","00","17","30"
"Ro Cafe","San Francisco","US","0.0","08","00","17","30"
"Roaming Buffalo BBQ","Denver","US","0.0","11","00","15","30"
"Roaming Buffalo BBQ","Denver","US","0.0","11","00","15","30"
"Roaming Buffalo BBQ","Denver","US","0.0","11","00","15","30"
"Roaming Buffalo BBQ","Denver","US","0.0","11","00","15","30"
"Roaming Buffalo BBQ","Denver","US","0.0","11","00","15","30"
"Roaming Buffalo BBQ","Denver","US","0.0","11","00","15","30"
"Roast Beast","Boston","US","0.0","11","00","20","00"
"Roast Beast","Boston","US","0.0","11","00","20","00"
"Roast Beast","Boston","US","0.0","11","00","20","00"
"Roast Beast","Boston","US","0.0","11","00","20","00"
"Roast Beast","Boston","US","0.0","11","00","20","00"
"Roast Beast","Boston","US","0.0","11","00","20","00"
"Roast Beast","Boston","US","0.0","11","00","16","00"
"Roast Hog","London","GB","0.0","10","00","17","00"
"Roast Hog","London","GB","0.0","10","00","17","00"
"Roast Hog","London","GB","0.0","10","00","17","00"
"Roast Hog","London","GB","0.0","10","00","17","00"
"Roast Hog","London","GB","0.0","10","00","18","00"
"Roast Hog","London","GB","0.0","10","00","17","00"
"Roast To Go","London","GB","0.0","10","00","17","00"
"Roast To Go","London","GB","0.0","10","00","17","00"
"Roast To Go","London","GB","0.0","10","00","17","00"
"Roast To Go","London","GB","0.0","10","00","18","00"
"Roast To Go","London","GB","0.0","08","00","17","00"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasted Bites","Canberra","AU","0.0","09","00","20","30"
"Roasting Plant","Detroit","US","0.0","06","00","19","00"
"Roasting Plant","Detroit","US","0.0","06","00","19","00"
"Roasting Plant","Detroit","US","0.0","06","00","19","00"
"Roasting Plant","Detroit","US","0.0","06","00","19","00"
"Roasting Plant","Detroit","US","0.0","06","00","19","30"
"Roasting Plant","Detroit","US","0.0","07","00","19","30"
"Roasting Plant","Detroit","US","0.0","08","00","19","00"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","30"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","00"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","00"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","00"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","12","00","14","30"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","00"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","12","00","14","30"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","00"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","12","00","14","30"
"Roastit Bubbly Jocks","Glasgow","GB","0.0","17","00","21","00"
"Robot","Melbourne","AU","0.0","17","00","00","00"
"Robot","Melbourne","AU","0.0","17","00","00","00"
"Robot","Melbourne","AU","0.0","17","00","00","00"
"Robot","Melbourne","AU","0.0","17","00","00","00"
"Robot","Melbourne","AU","0.0","16","00","02","00"
"Robot","Melbourne","AU","0.0","20","00","02","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocca","London","GB","0.0","11","00","00","00"
"Rocco's Cucina & Bar","Boston","US","0.0","11","30","01","30"
"Rocco's Cucina & Bar","Boston","US","0.0","11","30","01","30"
"Rocco's Cucina & Bar","Boston","US","0.0","11","30","01","30"
"Rocco's Cucina & Bar","Boston","US","0.0","11","30","01","30"
"Rocco's Cucina & Bar","Boston","US","0.0","11","30","01","30"
"Rocco's Cucina & Bar","Boston","US","0.0","11","30","01","30"
"Rocco's Cucina & Bar","Boston","US","0.0","12","00","01","30"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rocco's","Seattle","US","0.0","11","00","02","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","23","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","23","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","23","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","23","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","00","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","00","00"
"Rock Bottom Restaurant & Brewery","Charlotte","US","0.0","11","00","22","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","00","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","00","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","00","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","00","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","01","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","01","00"
"Rock Bottom Restaurant","Boston","US","0.0","11","30","00","00"
"Rock 'n' Sandwiches","Houston","US","0.0","22","00","03","00"
"Rock 'n' Sandwiches","Houston","US","0.0","22","00","03","00"
"Rock 'n' Sandwiches","Houston","US","0.0","22","00","03","00"
"Rock 'n' Sandwiches","Houston","US","0.0","16","00","21","00"
"Rock Salt","Canberra","AU","none","none","none","none","none"
"Rock Salt","Canberra","AU","none","none","none","none","none"
"Rock Salt","Canberra","AU","none","none","none","none","none"
"Rock Salt","Canberra","AU","none","none","none","none","none"
"RockCreek Seafood & Spirits","Seattle","US","0.0","16","00","23","00"
"RockCreek Seafood & Spirits","Seattle","US","0.0","16","00","23","00"
